direction,entry_price,won
sell,88791.2,True,"{'info': {'orderId': 'ec7ca3a5-304a-4bf7-a21d-6b8742ba9a7a', 'orderLinkId': ''}, 'id': 'ec7ca3a5-304a-4bf7-a21d-6b8742ba9a7a', 'clientOrderId': None, 'timestamp': None, 'datetime': None, 'lastTradeTimestamp': None, 'lastUpdateTimestamp': None, 'symbol': 'BTC/USDT:USDT', 'type': None, 'timeInForce': None, 'postOnly': None, 'reduceOnly': None, 'side': None, 'price': None, 'stopPrice': None, 'triggerPrice': None, 'takeProfitPrice': None, 'stopLossPrice': None, 'amount': None, 'cost': None, 'average': None, 'filled': None, 'remaining': None, 'status': None, 'fee': None, 'trades': [], 'fees': []}"
sell,88791.2,True,"{'info': {'orderId': '2148db02-a126-4be4-98c3-f7e0b9e6ccc6', 'orderLinkId': ''}, 'id': '2148db02-a126-4be4-98c3-f7e0b9e6ccc6', 'clientOrderId': None, 'timestamp': None, 'datetime': None, 'lastTradeTimestamp': None, 'lastUpdateTimestamp': None, 'symbol': 'BTC/USDT:USDT', 'type': None, 'timeInForce': None, 'postOnly': None, 'reduceOnly': None, 'side': None, 'price': None, 'stopPrice': None, 'triggerPrice': None, 'takeProfitPrice': None, 'stopLossPrice': None, 'amount': None, 'cost': None, 'average': None, 'filled': None, 'remaining': None, 'status': None, 'fee': None, 'trades': [], 'fees': []}"
sell,88791.3,False,Failed
hold,88787.9,
hold,88783.6,
hold,88783.7,
hold,88783.6,
hold,88783.6,
sell,88783.9,False,Failed
hold,88784.0,
hold,88783.9,
hold,88783.9,
hold,88783.9,
hold,88783.9,
hold,88763.8,
hold,88763.8,
hold,88763.7,
hold,88763.7,
hold,88763.7,
hold,88763.7,
hold,88758.0,
hold,88750.2,
hold,88750.1,
hold,88750.1,
hold,88750.2,
hold,88752.8,
hold,88752.8,
hold,88752.8,
hold,88752.7,
hold,88752.8,
hold,88750.4,
hold,88750.4,
hold,88750.1,
hold,88750.0,
hold,88750.0,
sell,88750.1,False,Failed
hold,88735.5,
hold,88724.7,
hold,88703.3,
hold,88696.4,
hold,88703.3,
hold,88703.3,
hold,88713.1,
sell,88728.0,False,Failed
hold,88728.2,
hold,88731.4,
hold,88736.4,
hold,88736.4,
hold,88744.1,
sell,88744.1,False,Failed
hold,88737.9,
hold,88737.9,
hold,88737.9,
hold,88747.1,
hold,88749.3,
hold,88749.8,
hold,88749.8,
hold,88753.7,
hold,88753.6,
hold,88753.6,
hold,88753.6,
hold,88753.7,
hold,88753.6,
hold,88753.7,
hold,88753.6,
hold,88753.6,
hold,88753.6,
hold,88753.6,
hold,88753.6,
hold,88759.2,
hold,88743.9,
buy,88753.1,True,"{'info': {'orderId': '0b26b3d0-66e1-4ff0-aab6-f0092f8b2160', 'orderLinkId': ''}, 'id': '0b26b3d0-66e1-4ff0-aab6-f0092f8b2160', 'clientOrderId': None, 'timestamp': None, 'datetime': None, 'lastTradeTimestamp': None, 'lastUpdateTimestamp': None, 'symbol': 'BTC/USDT:USDT', 'type': None, 'timeInForce': None, 'postOnly': None, 'reduceOnly': None, 'side': None, 'price': None, 'stopPrice': None, 'triggerPrice': None, 'takeProfitPrice': None, 'stopLossPrice': None, 'amount': None, 'cost': None, 'average': None, 'filled': None, 'remaining': None, 'status': None, 'fee': None, 'trades': [], 'fees': []}"
buy,88753.1,True,"{'info': {'orderId': '6ccadc2f-5a46-46fb-9a0e-035d2047ff72', 'orderLinkId': ''}, 'id': '6ccadc2f-5a46-46fb-9a0e-035d2047ff72', 'clientOrderId': None, 'timestamp': None, 'datetime': None, 'lastTradeTimestamp': None, 'lastUpdateTimestamp': None, 'symbol': 'BTC/USDT:USDT', 'type': None, 'timeInForce': None, 'postOnly': None, 'reduceOnly': None, 'side': None, 'price': None, 'stopPrice': None, 'triggerPrice': None, 'takeProfitPrice': None, 'stopLossPrice': None, 'amount': None, 'cost': None, 'average': None, 'filled': None, 'remaining': None, 'status': None, 'fee': None, 'trades': [], 'fees': []}"
buy,88753.0,False,Failed
buy,88753.0,False,Failed
buy,88753.0,False,Failed
hold,88753.1,
hold,88753.0,
hold,88758.8,
hold,88760.0,
hold,88760.0,
buy,88760.0,False,Failed
hold,88756.1,
hold,88759.7,
hold,88759.7,
hold,88759.9,
hold,88759.9,
hold,88771.1,
hold,88771.1,
hold,88771.1,
hold,88771.2,
hold,88771.1,
hold,88771.1,
hold,88771.1,
hold,88771.2,
hold,88771.1,
hold,88771.1,
hold,88771.1,
hold,88771.1,
hold,88771.1,
hold,88771.1,
buy,88771.1,False,Failed
hold,88771.1,
hold,88771.1,
hold,88771.1,
hold,88771.2,
hold,88771.1,
hold,88789.5,
hold,88794.7,
hold,88794.8,
hold,88794.7,
hold,88794.7,
hold,88792.8,
hold,88789.5,
hold,88789.6,
hold,88789.5,
hold,88789.5,
hold,88789.5,
buy,88778.0,False,Failed
hold,88777.1,
hold,88776.6,
hold,88776.6,
hold,88777.0,
hold,88776.9,
buy,88776.9,False,Failed
hold,88776.9,
hold,88754.4,
hold,88754.5,
hold,88750.0,
hold,88750.0,
hold,88750.0,
hold,88729.2,
hold,88722.6,
hold,88723.9,
hold,88723.9,
hold,88724.0,
hold,88722.8,
hold,88722.8,
hold,88712.5,
hold,88712.5,
hold,88712.5,
hold,88712.5,
hold,88712.5,
hold,88712.5,
hold,88712.6,
hold,88712.6,
hold,88712.5,
hold,88712.5,
hold,88712.5,
hold,88712.5,
sell,88728.7,True,"{'info': {'orderId': 'fcf51e32-7c25-4a58-aaa4-8214d8bf8791', 'orderLinkId': ''}, 'id': 'fcf51e32-7c25-4a58-aaa4-8214d8bf8791', 'clientOrderId': None, 'timestamp': None, 'datetime': None, 'lastTradeTimestamp': None, 'lastUpdateTimestamp': None, 'symbol': 'BTC/USDT:USDT', 'type': None, 'timeInForce': None, 'postOnly': None, 'reduceOnly': None, 'side': None, 'price': None, 'stopPrice': None, 'triggerPrice': None, 'takeProfitPrice': None, 'stopLossPrice': None, 'amount': None, 'cost': None, 'average': None, 'filled': None, 'remaining': None, 'status': None, 'fee': None, 'trades': [], 'fees': []}"
sell,88728.8,True,"{'info': {'orderId': 'c7c5470f-b238-4a88-9a6b-c1b3108f24b5', 'orderLinkId': ''}, 'id': 'c7c5470f-b238-4a88-9a6b-c1b3108f24b5', 'clientOrderId': None, 'timestamp': None, 'datetime': None, 'lastTradeTimestamp': None, 'lastUpdateTimestamp': None, 'symbol': 'BTC/USDT:USDT', 'type': None, 'timeInForce': None, 'postOnly': None, 'reduceOnly': None, 'side': None, 'price': None, 'stopPrice': None, 'triggerPrice': None, 'takeProfitPrice': None, 'stopLossPrice': None, 'amount': None, 'cost': None, 'average': None, 'filled': None, 'remaining': None, 'status': None, 'fee': None, 'trades': [], 'fees': []}"
sell,88728.8,False,Failed
sell,88728.8,False,Failed
sell,88728.7,False,Failed
hold,88728.8,
hold,88728.8,
hold,88728.7,
hold,88728.8,
hold,88728.8,
sell,88728.7,False,Failed
hold,88728.8,
